Item ID,Item Name,Category ID,Category Name,Judge Score,Judge Confidence,Average Score,Average Confidence,Score StdDev,Confidence StdDev,Judge Best Model,Judge Ranking,Judge Reasoning
12551,8,131,Renown,60,75,52.5,70,17.67766952966369,0,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline average,"STEP 1: Vindolanda Tablets Online II is a stable, institutionally hosted digital resource widely used in Roman archaeology and epigraphy with steady independent citations and recognized authorship, placing it above subfield recognition but short of cross-disciplinary canonical status. STEP 2: Thus: STEP 3: 1. gpt-5-mini (65) - rates it as well-known within the field, slightly optimistic but reasonable. 2. gpt-4o-mini (40) - understates the resource's visibility and institutional standing. 3. baseline average (52.5) - a midpoint reflecting mixed assessments. STEP 4: Own final score: 60/100 (reflects established, well-known status within the field but not broadly canonical). STEP 5: Confidence: 75/100 (moderate-high confidence influenced primarily by gpt-5-mini's detailed domain-aware reasoning)."
12554,11,131,Renown,10,70,10,65,0,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline,"The title indicates a niche historical/art-historical item with limited academic visibility and likely few citations, fitting the 'Limited visibility' band. Thus: 1. gpt-4o-mini Scorer #1 (10) - correctly places the work in 'Limited visibility' given its niche nature. 2. gpt-5-mini Scorer #1 (10) - concurs with limited visibility and minimal citations. 3. Baseline (10.0) - matches the model consensus. Own final score: 10/100 (reflecting limited visibility, likely minimal citations, and niche authorship).  Confidence: 70/100 (moderate confidence informed by agreement between top models)."
12553,10,130,Authoritativeness,6,70,17.5,60,17.67766952966369,14.142135623730951,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The submission 'Codex Sinaiticus' with title '10' provides minimal information on audience, philological argument, witnesses, citations, sponsorship, or textual-variance treatment, matching the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-total absence of required authoritativeness elements 2. gpt-4o-mini (score 30) - overestimates evidence and appraisal present; some elements are not actually supported 3. baseline (score 17.5) - average of inconsistent model judgments, still too generous Own final score: 6/100 (the entry shows almost no authoritativeness criteria, warranting a very low score).  Confidence: 70/100 (moderate-high confidence, influenced by gpt-5-mini's accurate identification of missing elements)."
12553,10,131,Renown,95,90,92.5,85,3.5355339059327378,0,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"STEP 1: Codex Sinaiticus is an ancient, extensively studied 4th-century biblical manuscript with profound, long-standing scholarly and public recognition, extensive citations, and authoritative digital hosting, placing it at the top canonical tier. STEP 2: Thus: STEP 3: 1. gpt-5-mini (95) + correctly captures the manuscript's iconic, cross-disciplinary canonical status 2. gpt-4o-mini (90) + accurately recognizes high renown but slightly underestimates its ubiquitous scholarly visibility 3. baseline (92.5) + average aligns with top-tier placement but is not an individual model STEP 4: Own final score: 95/100 (reflecting Codex Sinaiticus's iconic, broadly canonical status and matching the strongest model judgment). STEP 5: Confidence: 90/100 (high confidence influenced by gpt-5-mini's detailed, accurate justification and corroborating model agreement)."
12555,12,130,Authoritativeness,18,70,12.5,62.5,10.606601717798213,10.606601717798213,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;baseline,"The submission 'Catullus Online' provides minimal evidence of philological apparatus, unclear audience targeting, sparse citation practice, and no transparent account of witnesses or sponsorship, placing it in the lower tiers of authoritativeness. Thus: 1. gpt-4o-mini (score 20) - reasonable near-match recognizing some loose audience and weak philological claims 2. gpt-5-mini (score 5) - correctly flags severe lack of evidence but may be slightly too punitive given hints of content 3. baseline (score 12.5) - aggregate midpoint reflecting disagreement among models  Own final score: 18/100 (reflecting limited but nonzero signs of scholarly intent without substantive evidence or methodology). Confidence: 70/100 (moderate confidence influenced primarily by gpt-4o-mini's more detailed reasoning and the clear lack of supporting material)."
12554,11,130,Authoritativeness,20,70,17.5,55,17.67766952966369,21.213203435596427,gpt-4o-mini,gpt-4o-mini;baseline;gpt-5-mini,"The submission provides only a title and category without substantive content: audience, philological claims, witnesses, citations, sponsorship, and textual-variance discussion are largely missing or vague, fitting a low-tier assessment. Thus: 1. gpt-5-mini (score 5) - correctly notes near-total absence of necessary information 2. gpt-4o-mini (score 30) - reasonably detects some minimal structure but overstates engagement with philological methods 3. baseline (score 17.5) - averages the divergent judgments and reflects overall weakness of documentation Own final score: 20/100 (the paper shows only minimal identification of scope and perhaps intention but lacks substantive philological apparatus). Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's partial detection of structure and gpt-5-mini's clear identification of missing content)."
12550,7,130,Authoritativeness,57,75,52.5,65,3.5355339059327378,7.0710678118654755,gpt-5-mini Scorer #1,gpt-5-mini Scorer #1;Baseline;gpt-4o-mini Scorer #1,"The Vindolanda Tablets Online project demonstrates clear audience targeting (both specialists and informed public), provides philological statements and transcriptions, catalogs witnesses with provenance and dates, and discloses institutional sponsorship; however, it lacks exhaustive critical apparatus and advanced stemmatic/CBGM-level variant adjudication. Thus: 1. gpt-5-mini Scorer #1 (55) - recognizes strong project foundations and transparent sponsorship but notes absence of state-of-the-art textual apparatus. 2. gpt-4o-mini Scorer #1 (50) - correctly notes defined audience and cited evidence but judges witness appraisal as shallow. 3. Baseline (52.5) - averaged intermediate position between the two models. Own final score: 57/100 (reflecting solid authoritative practice with some gaps in exhaustive philological apparatus). Confidence: 75/100 (moderately high confidence influenced primarily by gpt-5-mini's detailed appraisal and corroborating signals from gpt-4o-mini)."
12556,13,130,Authoritativeness,6,70,17.5,65,17.67766952966369,7.0710678118654755,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The submission provides only a title and a minimal description, offering no evidence of audience targeting, philological methodology, witness appraisal, citations, sponsorship, or treatment of textual variance, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly notes near-total lack of information. 2. gpt-4o-mini (score 30) - overestimates evidence and engagement given the minimal description. 3. baseline (score 17.5) - an average that still overstates available detail. Own final score: 6/100 (reflecting the near-complete absence of authoritativeness indicators). Confidence: 70/100 (moderate confidence, influenced primarily by gpt-5-mini's precise identification of missing elements)."
12556,13,131,Renown,20,70,15,57.5,7.0710678118654755,17.67766952966369,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The item is a digital edition of a known medieval codex, suggesting some stable presence and niche scholarly visibility, but no URL, DOI, citations, or author details are provided to indicate broader recognition. Thus: 1. gpt-4o-mini Scorer #1 (20) - reasonable: recognizes niche digital edition status with low recognition. 2. gpt-5-mini Scorer #1 (10) - cautious: emphasizes lack of evidence for stable hosting or authorship. 3. Baseline (15) - average of provided scores, reasonable summary. Own final score: 20/100 (reflects low recognition within a small niche given the absence of supporting metadata or citations). Confidence: 70/100 (aligned with gpt-4o-mini's reasoning and moderate agreement among models)."
12557,14,130,Authoritativeness,6,80,12.5,55,10.606601717798213,21.213203435596427,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The submission provides only a brief title and identifier with no substantive philological apparatus, audience specification, witness evaluation, citations, sponsorship disclosure, or treatment of textual variance, placing it squarely in the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly notes near-total absence of evidence and assigns a minimal score 2. gpt-4o-mini (score 20) - overestimates engagement and evidence given the sparse information 3. baseline (score 12.5) - averaged but still too generous given lack of supporting material Own final score: 6/100 (reflects the near-complete absence of philological content and audience engagement). Confidence: 80/100 (confidence influenced by gpt-5-mini's close alignment with the evident lack of material)."
12558,15,130,Authoritativeness,30,70,27.5,60,17.67766952966369,14.142135623730951,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;Baseline,"The entry titled 'The Durham Liber Vitae Project' gives only minimal descriptive information and lacks clear philological apparatus, witness evaluation, or detailed citations, so it fits a low-authoritativeness band with some basic project framing. Thus: 1. gpt-4o-mini (40) - notes some appropriate audience and basic evidence but overestimates depth. 2. gpt-5-mini (15) - correctly highlights the minimal description and lack of philological detail. 3. Baseline (27.5) - averages the divergent judgments but reflects uncertainty. Own final score: 30/100 (reflecting a project-level entry with some transparency but insufficient philological rigor or comprehensive witness/citation treatment).  Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's recognition of basic elements but tempered by gpt-5-mini's accurate critique of sparse documentation)."
12558,15,131,Renown,20,75,15,65,7.0710678118654755,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The Durham Liber Vitae Project appears to be a named scholarly project with a stable presence but limited evidence of widespread citation or high-profile authorship, fitting low recognition within a small niche. Thus: 1. gpt-4o-mini Scorer #1 (20) + notes a stable URL and minor indexing, matching niche recognition 2. gpt-5-mini Scorer #1 (10) + notes insufficient metadata and limited visibility, more conservative 3. baseline (15) + average of provided model judgments Own final score: 20/100 (reflecting modest, niche recognition with limited citation impact).  Confidence: 75/100 (confidence influenced primarily by gpt-4o-mini's detailed rationale and median agreement)."
12560,17,130,Authoritativeness,7,85,7.5,77.5,3.5355339059327378,10.606601717798213,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline average,"The submission 'Euripides Scholia' provides only a title with no substantive apparatus, audience specification, philological argumentation, citations, witness evaluation, or discussion of textual variance, fitting the lowest category band. Thus: 1. gpt-5-mini (score 5) - correctly notes near-total absence of content and scores at the bottom band 2. gpt-4o-mini (score 10) - slightly higher but still notes insufficient material and misplaced audience claims 3. baseline average (score 7.5) - reasonable aggregation of the two provided scores Own final score: 7/100 (the entry lacks the minimal evidence required for higher authoritativeness). Confidence: 85/100 (confidence influenced by gpt-5-mini's clear identification of missing elements and partial agreement from gpt-4o-mini)."
12560,17,131,Renown,15,60,15,55,7.0710678118654755,21.213203435596427,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;baseline,"The item 'Euripides Scholia' appears to be a niche classical scholarship entry with minimal metadata provided, no stable URL or citation metrics, and no author information—placing it in the lower recognition tiers. Thus: 1. gpt-4o-mini (20) + sensible placement in low recognition given possible academic interest 2. gpt-5-mini (10) + conservative estimate reflecting very limited visibility 3. baseline (15) + average of the two models, reasonable midpoint Own final score: 15/100 (reflects limited visibility and lack of identifying publication or citation details). Confidence: 60/100 (moderate confidence influenced most by gpt-4o-mini's higher specificity)."
12557,14,131,Renown,20,75,12.5,65,10.606601717798213,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1 (20) - reasonable: places work in low-recognition niche with some visibility;Baseline (12.5) - intermediate but understates specialist presence;gpt-5-mini Scorer #1 (5) - too low: treats item as essentially obscure without acknowledging likely specialist awareness,"The title refers to a specific medieval manuscript (Becerro Galicano of San Millán de la Cogolla) which is likely known within a small specialist community but not broadly cited; evidence suggests limited visibility and niche recognition fitting the 20–29 band. Thus: 1. gpt-4o-mini Scorer #1 (20) - reasonable: places work in low-recognition niche with some visibility 2. gpt-5-mini Scorer #1 (5) - too low: treats item as essentially obscure without acknowledging likely specialist awareness 3. Baseline (12.5) - intermediate but understates specialist presence Own final score: 20/100 (reflects low recognition within a specialized scholarly niche with limited citations).  Confidence: 75/100 (moderate-high confidence influenced by gpt-4o-mini's specific, plausible reasoning)."
12559,16,130,Authoritativeness,45,65,35,55,21.213203435596427,21.213203435596427,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The Samuel Beckett Digital Manuscript Project appears to be a scholarly digital edition with some audience definition, citations, and manuscript focus, but from the limited metadata provided it likely stops short of exhaustive philological apparatus and rigorous stemmatic resolution. Thus: 1. gpt-4o-mini Scorer #1 (50) - reasonably identifies mid-level authoritativeness with evidence and some limitations 2. gpt-5-mini Scorer #1 (20) - too pessimistic given probable scholarly aims but correctly notes lack of detailed metadata 3. baseline (35) - average of the divergent estimates, reflecting uncertainty Own final score: 45/100 (reflecting probable solid editorial intent and transparency but lacking clear evidence of comprehensive philological methodology).  Confidence: 65/100 (moderate confidence influenced primarily by gpt-4o-mini's balanced assessment and the sparse input)."
12559,16,131,Renown,62,75,57.5,57.5,3.5355339059327378,17.67766952966369,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;baseline,"The Samuel Beckett Digital Manuscript Project is a well-established digital humanities resource with a stable institutional URL, regular scholarly use in Beckett studies, and measurable citations within its field, placing it above peripheral recognition but short of broad canonical status. Thus: 1. gpt-4o-mini Scorer #1 (60) - recognizes stable URL, citations, and solid field standing 2. gpt-5-mini Scorer #1 (55) - slightly more conservative but still notes institutional support and citations 3. baseline (57.5) - average of the two models, reasonable midpoint Own final score: 62/100 (reflects that the project is well-known within its field with steady citations and institutional backing, but not cross-disciplinary canonical).  Confidence: 75/100 (confidence influenced most by gpt-4o-mini's stronger rationale about field recognition)."
12561,18,130,Authoritativeness,6,70,12.5,52.5,10.606601717798213,24.748737341529164,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The entry provides only a title-like label ""18"" and a single-word descriptor ""Heimskringla,"" offering no information on audience, philological apparatus, witnesses, citations, sponsorship, or textual-variance treatment, so it fits the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-complete absence of relevant information 2. gpt-4o-mini (score 20) - overestimates available evidence and engagement with philological standards 3. baseline (score 12.5) - an arithmetic average that masks the clear lack of content Own final score: 6/100 (reflecting near-total absence of evidentiary or methodological information, slightly above the minimum to acknowledge the presence of a recognizable work title). Confidence: 70/100 (moderate-high confidence influenced by gpt-5-mini's accurate identification of minimal content)."
12562,19,131,Renown,10,75,7.5,65,3.5355339059327378,7.0710678118654755,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;baseline average,"The item title 'Partonopeus de Blois' with minimal metadata suggests limited visibility, likely accessible only via niche or personal pages with no clear citations or author footprint, fitting the 10–19 band. Thus: 1. gpt-4o-mini (score 10) - appropriately places item in limited visibility category 2. gpt-5-mini (score 5) - reasonable but slightly too pessimistic given possible niche recognition 3. baseline average (score 7.5) - intermediate but less decisive Own final score: 10/100 (aligns with limited visibility/no citations and possible niche accessibility). Confidence: 75/100 (moderate-high confidence influenced by gpt-4o-mini's clear placement and agreement that the item is obscure)."
12562,19,130,Authoritativeness,7,80,7.5,67.5,3.5355339059327378,10.606601717798213,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The submission provides only a title and no substantiating philological apparatus, audience specification, witness discussion, citations, or funding information, placing it clearly in the lowest band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-total absence of evidence and gives a very low score 2. gpt-4o-mini (score 10) - slightly higher but still reflects weak authoritativeness given sparse information 3. baseline (score 7.5) - average of the two models and broadly aligns with the consensus Own final score: 7/100 (the entry lacks the required philological detail, audience targeting, citations, and variant treatment, meriting a very low score).  Confidence: 80/100 (confidence influenced by gpt-5-mini as the best model for pinpointing absence of evidence and by moderate agreement among models)."
12561,18,131,Renown,15,70,15,67.5,7.0710678118654755,3.5355339059327378,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline (average),"The entry 'Heimskringla' is a known medieval saga collection but as presented here lacks bibliographic details, stable URL, citations, or clear scholarly authorship, fitting limited visibility to low recognition. Thus: 1. gpt-4o-mini Scorer #1 (20) - places it in niche-recognized range which is plausible given the title's known but specialized status 2. gpt-5-mini Scorer #1 (10) - emphasizes insufficient metadata and ambiguous presentation, justifying a lower limited-visibility score 3. Baseline average (15) - median of the two reasonable model judgments  Own final score: 15/100 (reflects limited recognition with minimal metadata and uncertain authorship).  Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's contextual knowledge of the work and gpt-5-mini's caution about missing bibliographic details)."
12563,20,131,Renown,20,70,20,67.5,0,3.5355339059327378,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;baseline,"The Henry III Fine Rolls Project appears to be a niche digital humanities resource with a stable URL and limited citation footprint, fitting the 'low recognition within a small niche' band (20–29). Thus: 1. gpt-4o-mini Scorer #1 (20) - notes stable URL and niche visibility with limited citations 2. gpt-5-mini Scorer #1 (20) - concurs on niche project status and sparse recognition 3. baseline (20.0) - aggregate reflects unanimous model agreement Own final score: 20/100 (reflecting limited recognition, stable URL but sparse citations and modest author footprint). Confidence: 70/100 (aligned with the best model's reasoning and consistent model agreement)."
